filename,width,height,channels,mean_luminosity,median_luminosity,std_luminosity,min_luminosity,max_luminosity,median_saturation,mean_saturation,std_saturation,min_saturation,max_saturation,predominant_color,predominant_color_percentage,color_category,color_temperature,name,likes,comments,date,engagement_total
Mango_2593_53_25122024(1).png,1164,1450,3,98.39373326223486,64.0,68.25030946783825,0,255,25.0,32.853556108543664,31.435355940820884,0,255,"(np.int64(36), np.int64(38), np.int64(39))",35.37771062922147,Black,warm,Mango,2593.0,53.0,2024-12-25,2646.0
Mango_2686_48_03082024.png,1160,1448,3,63.45211706991808,44.0,43.77329490915723,0,237,72.0,87.36241129262717,57.780574450801836,0,255,"(np.int64(34), np.int64(43), np.int64(37))",56.470577729091254,Green,warm,Mango,2686.0,48.0,2024-08-03,2734.0
Mango_2695_6223022024.png,1134,1418,3,105.62014773521591,137.0,86.99529255580306,0,255,0.0,0.06333907955910777,1.4899585696242656,0,104,"(np.int64(7), np.int64(7), np.int64(7))",41.39409407392482,Black,warm,,,,,
Mango_2761_109_23012024(1).png,1134,1422,3,207.63700615423542,233.0,60.60297033581387,4,253,5.0,12.404621133758498,23.084491986166558,0,255,"(np.int64(235), np.int64(236), np.int64(231))",61.605049896189136,White,warm,Mango,2761.0,109.0,2024-01-23,2870.0
Mango_2805_70_08042024.png,1138,1416,3,151.54081461678234,123.0,76.65395228422355,8,255,70.0,64.17958828552422,44.65779144894847,0,235,"(np.int64(125), np.int64(98), np.int64(71))",36.63001548955944,Orange,warm,Mango,2805.0,70.0,2024-04-08,2875.0
Mango_2837_70_08062024(1).png,1158,1446,3,51.939897328584365,34.0,52.58131892466068,0,254,77.0,86.44216670608218,49.73013441412632,0,255,"(np.int64(42), np.int64(38), np.int64(40))",41.11180386845255,Black,warm,Mango,2837.0,70.0,2024-06-08,2907.0
Mango_2901_65_28112024(1).png,1086,1406,3,94.54909503862687,55.0,71.28118568312978,0,231,29.0,40.5203606485229,34.541490153103396,0,255,"(np.int64(31), np.int64(31), np.int64(35))",49.827560913632446,Black,warm,Mango,2901.0,65.0,2024-11-28,2966.0
Mango_2908_52_20112024(1).png,1090,1368,3,175.04238558935566,184.0,28.861281380478577,0,252,31.0,42.21108428563764,29.511117732121946,0,255,"(np.int64(175), np.int64(195), np.int64(189))",54.0517195128494,Gray,warm,Mango,2908.0,52.0,2024-11-20,2960.0
Mango_3007_44_04122024(1).png,1090,1410,3,156.25890103455006,186.0,65.4297017982282,0,244,25.0,45.26323183030776,44.0740927316575,0,255,"(np.int64(223), np.int64(217), np.int64(214))",30.76250894658078,White,warm,Mango,3007.0,44.0,2024-12-04,3051.0
Mango_3036_64_19092024(1).png,1088,1406,3,132.9791302767551,137.0,54.82507564807525,0,247,14.0,29.778339678687974,44.52312272371473,0,255,"(np.int64(167), np.int64(165), np.int64(167))",28.52637854572839,Gray,warm,Mango,3036.0,64.0,2024-09-19,3100.0
Mango_3038_53_15062024.png,1086,1408,3,204.67598529319437,229.0,45.40625577296378,6,244,4.0,20.912247038757744,35.39883401357082,0,202,"(np.int64(229), np.int64(231), np.int64(231))",65.17996348150008,White,warm,Mango,3038.0,53.0,2024-06-15,3091.0
Mango_3053_67_02102024(1).png,1086,1404,3,144.41979637237463,169.0,63.980555011310024,9,248,14.0,22.613824353465237,24.034080590907692,0,212,"(np.int64(175), np.int64(180), np.int64(182))",33.58970423887551,Gray,warm,Mango,3053.0,67.0,2024-10-02,3120.0
Mango_3056_68_02042024(1).png,1060,1370,3,108.6981035670018,109.0,33.808761313231614,6,226,24.0,30.668563558738466,25.23778247543474,0,173,"(np.int64(103), np.int64(97), np.int64(95))",38.53257127117477,Gray,warm,Mango,3056.0,68.0,2024-04-02,3124.0
Mango_3058_40_04052025(1).png,1092,1368,3,131.56393989782148,152.0,65.05397073226992,0,237,60.0,76.7298735621104,57.50631445714656,0,255,"(np.int64(150), np.int64(169), np.int64(174))",38.995994259152155,Gray,warm,Mango,3058.0,40.0,2025-05-04,3098.0
Mango_3128_60_27122024(1).png,1090,1404,3,133.23960702057033,146.0,70.3332815412987,0,233,37.0,48.12746739329308,39.20922153030386,0,255,"(np.int64(37), np.int64(34), np.int64(37))",25.4521158420241,Black,warm,Mango,3128.0,60.0,2024-12-27,3188.0
Mango_3159_59_07062024(1).png,1160,1448,3,109.54131024957135,123.0,56.34368265888052,1,255,80.0,92.86102471899409,37.9202615085949,0,255,"(np.int64(174), np.int64(140), np.int64(119))",27.42272337588112,Orange,warm,Mango,3159.0,59.0,2024-06-07,3218.0
Mango_3222_86_03022024.png,1134,1424,3,184.520461773973,243.0,75.58286125033807,2,255,6.0,23.680459569387473,24.866550175777352,0,255,"(np.int64(245), np.int64(245), np.int64(240))",55.99764926778036,White,warm,Mango,3222.0,86.0,2024-02-03,3308.0
Mango_3259_52_19052024(1).png,1086,1408,3,167.44715542859535,187.0,43.996781341277384,32,255,23.0,44.36601163569396,41.40978875510139,0,183,"(np.int64(200), np.int64(199), np.int64(196))",50.6184732337184,Gray,warm,Mango,3259.0,52.0,2024-05-19,3311.0
Mango_3362_92_18092024.png,1088,1414,3,209.67071472772278,244.0,58.332833132415075,0,255,1.0,38.96026538709543,62.00805463097969,0,255,"(np.int64(245), np.int64(245), np.int64(245))",65.44403652550129,White,warm,Mango,3362.0,92.0,2024-09-18,3454.0
Mango_3410_62_08072024(1).png,1088,1404,3,85.22649965434891,69.0,58.25018103713917,0,254,88.0,87.82766544117646,47.96581242637728,0,255,"(np.int64(73), np.int64(60), np.int64(46))",41.8320292860734,Orange,warm,Mango,3410.0,62.0,2024-07-08,3472.0
Mango_3445_53_17102024(1).png,1084,1402,3,68.76797905996179,47.0,44.56036856256248,15,185,65.0,67.48312176595375,29.108536619301553,0,183,"(np.int64(31), np.int64(28), np.int64(38))",41.86382395207689,Purple,cool,Mango,3445.0,53.0,2024-10-17,3498.0
Mango_3464_69_30052024(1).png,1090,1408,3,181.59625273665554,203.0,50.833045364178126,23,249,7.0,27.018314089866557,35.32573228913491,0,223,"(np.int64(224), np.int64(223), np.int64(226))",49.71226021684737,White,warm,Mango,3464.0,69.0,2024-05-30,3533.0
Mango_3482_63_12052024(1).png,1088,1450,3,200.99698402636918,208.0,24.07783131814489,72,255,25.0,39.33778080628803,25.429791131107052,0,147,"(np.int64(220), np.int64(212), np.int64(198))",40.473567444219064,White,warm,Mango,3482.0,63.0,2024-05-12,3545.0
Mango_3495_69_15012024(1).png,1058,1376,3,43.68628486723524,32.0,42.37401346887857,3,253,12.0,14.268529916032884,13.131948295963083,0,219,"(np.int64(34), np.int64(34), np.int64(32))",46.87211500417637,Black,warm,Mango,3495.0,69.0,2024-01-15,3564.0
Mango_3510_71_13052024(1).png,1088,1408,3,198.06479714133522,210.0,25.845981002449797,51,255,26.0,26.70840013473429,9.996020906351339,0,138,"(np.int64(220), np.int64(215), np.int64(198))",51.57118200618316,White,warm,Mango,3510.0,71.0,2024-05-13,3581.0
Mango_3513_35_23092024.png,1166,1452,3,165.72681024339764,197.0,61.081955399891996,0,255,10.0,21.528361543077743,25.56471223710032,0,255,"(np.int64(213), np.int64(212), np.int64(213))",41.6328811268777,White,warm,Mango,3513.0,35.0,2024-09-23,3548.0
Mango_3540_112_14122024(1).png,1086,1406,3,68.6966748662009,46.0,55.45060904899009,2,254,81.0,76.36261850684647,31.355009396426887,0,248,"(np.int64(27), np.int64(20), np.int64(21))",45.997225780593034,Red,warm,Mango,3540.0,112.0,2024-12-14,3652.0
Mango_3671_82_13122024(1).png,1086,1406,3,177.93561073431675,217.0,73.38760793542454,7,252,5.0,24.540288398313987,33.796615156221264,0,191,"(np.int64(231), np.int64(234), np.int64(232))",36.88565710228984,White,warm,Mango,3671.0,82.0,2024-12-13,3753.0
Mango_3678_72_28122024.png,1164,1452,3,157.41941734590517,178.0,68.47429752185957,0,255,29.0,32.66920079425937,32.534924128090275,0,255,"(np.int64(216), np.int64(217), np.int64(214))",45.22308369543608,White,warm,Mango,3678.0,72.0,2024-12-28,3750.0
Mango_3690_68_04032024(1).png,1136,1416,3,196.68135046152622,231.0,72.25321351327446,14,255,3.0,8.590615550648524,17.968714794252588,0,249,"(np.int64(235), np.int64(235), np.int64(233))",65.78775264581841,White,warm,Mango,3690.0,68.0,2024-03-04,3758.0
Mango_3697_77_30072024(1).png,1088,1452,3,114.04931268736834,107.0,71.55492363081758,0,255,60.0,72.8465649560444,52.58950902783605,0,255,"(np.int64(37), np.int64(34), np.int64(26))",31.940477637335924,Orange,warm,Mango,3697.0,77.0,2024-07-30,3774.0
Mango_3699_81_07092024(1).png,1164,1364,3,112.48487997702331,105.0,45.363490256949184,21,255,97.0,95.77469049490583,39.420352244820776,0,218,"(np.int64(109), np.int64(85), np.int64(58))",29.879208614243534,Orange,warm,Mango,3699.0,81.0,2024-09-07,3780.0
Mango_3775_63_12032024(1).png,1134,1418,3,136.6820583428482,141.0,28.25771088659823,19,228,99.0,76.398998888068,45.85418482744853,0,215,"(np.int64(162), np.int64(141), np.int64(96))",40.37034549493412,Orange,warm,Mango,3775.0,63.0,2024-03-12,3838.0
Mango_3804_77_26042024.png,1060,1338,3,107.05283018867925,121.0,39.88181601816624,2,225,19.0,40.59295273147757,38.07448665372024,0,206,"(np.int64(142), np.int64(148), np.int64(144))",30.62230307132583,Gray,warm,Mango,3804.0,77.0,2024-04-26,3881.0
Mango_3811_98_26022024(1).png,1060,1372,3,96.39530502227845,90.0,54.88389087168082,21,215,63.0,77.17166098245228,44.501350306224666,0,219,"(np.int64(38), np.int64(32), np.int64(38))",31.22978436657682,Magenta,warm,Mango,3811.0,98.0,2024-02-26,3909.0
Mango_3926_82_11032024(1).png,1060,1372,3,174.7009839650146,187.0,37.90136403262118,4,244,31.0,35.692249298641286,20.502126650703975,0,220,"(np.int64(202), np.int64(199), np.int64(184))",48.27087573573904,Gray,warm,Mango,3926.0,82.0,2024-03-11,4008.0
Mango_3936_117_22012024.png,1134,1420,3,186.27011824030603,229.0,74.08984291959453,4,250,6.0,23.383491069876047,33.935580303077494,0,255,"(np.int64(232), np.int64(231), np.int64(226))",70.7953896216807,White,warm,Mango,3936.0,117.0,2024-01-22,4053.0
Mango_3960_79_09092024(1).png,1086,1406,3,67.96300713333281,46.0,52.61890705288929,0,218,40.0,50.215520696619855,52.11130138855109,0,255,"(np.int64(37), np.int64(40), np.int64(44))",46.20260708513108,Blue,warm,Mango,3960.0,79.0,2024-09-09,4039.0
Mango_4049_67_09042024(1).png,1060,1370,3,125.31491185787081,120.0,36.056975555592295,5,248,107.0,99.50198113207547,28.865850008659184,0,255,"(np.int64(129), np.int64(103), np.int64(72))",40.91605839416058,Orange,warm,Mango,4049.0,67.0,2024-04-09,4116.0
Mango_4050_66_03052024.png,1162,1456,3,178.70620886213615,231.0,84.78316960002864,4,255,12.0,57.99241431975941,74.50409327893283,0,255,"(np.int64(245), np.int64(242), np.int64(238))",48.808716025798645,White,warm,Mango,4050.0,66.0,2024-05-03,4116.0
Mango_4188_51_29052024(1).png,1160,1450,3,164.81776397146254,210.0,77.51336333650731,10,255,7.0,16.152881688466113,20.226426185808847,0,249,"(np.int64(220), np.int64(219), np.int64(224))",42.48258026159334,White,warm,Mango,4188.0,51.0,2024-05-29,4239.0
Mango_4236_117_29072024(1).png,1086,1404,3,110.34466835088382,108.0,67.64553953703286,3,234,55.0,60.98943166852928,43.08033751838927,0,255,"(np.int64(31), np.int64(32), np.int64(26))",30.881971006280402,Yellow,warm,Mango,4236.0,117.0,2024-07-29,4353.0
Mango_4281_70_04122024(1).png,1088,1368,3,105.66245471598727,114.0,66.15333352396786,6,233,35.0,45.70842941068972,33.45819371538388,0,229,"(np.int64(28), np.int64(28), np.int64(25))",33.28811650756794,Black,warm,Mango,4281.0,70.0,2024-12-04,4351.0
Mango_4318_87_12082024(1).png,1090,1410,3,166.74461188105928,166.0,44.43262119100598,0,255,52.0,61.23863686641941,43.65950987576915,0,255,"(np.int64(177), np.int64(159), np.int64(136))",40.772008588717554,Orange,warm,Mango,4318.0,87.0,2024-08-12,4405.0
Mango_4560_92_26042024(1).png,1138,1338,3,213.53387200159722,233.0,49.63512344973289,24,255,18.0,27.42618957550156,27.540030233930278,0,239,"(np.int64(230), np.int64(239), np.int64(237))",70.90212814026128,White,warm,Mango,4560.0,92.0,2024-04-26,4652.0
Mango_4574_92_01112024(1).png,1086,1406,3,171.92549360934066,200.0,68.13734003922634,0,241,7.0,15.60533454361602,22.426880715534725,0,255,"(np.int64(225), np.int64(228), np.int64(230))",38.810910357871684,White,warm,Mango,4574.0,92.0,2024-11-01,4666.0
Mango_4580_294_22042024(1).png,1136,1338,3,181.16630481694352,179.0,50.038344208726436,1,255,70.0,65.6458030695383,44.63712374627395,0,255,"(np.int64(240), np.int64(235), np.int64(227))",34.979749573675235,White,warm,Mango,4580.0,294.0,2024-04-22,4874.0
Mango_4642_139_30122024(1).png,1090,1408,3,107.57040828294411,62.0,77.93240301753953,0,234,69.0,64.07264126355297,51.224386638364,0,255,"(np.int64(29), np.int64(36), np.int64(44))",36.372693390325274,Blue,cool,Mango,4642.0,139.0,2024-12-30,4781.0
Mango_4685_145_12012024(1).png,1136,1416,3,69.82625626641203,23.0,78.13923026324527,3,255,78.0,79.30835596204345,35.901903626096654,0,255,"(np.int64(17), np.int64(23), np.int64(16))",66.81176394525345,Green,warm,Mango,4685.0,145.0,2024-01-12,4830.0
Mango_4786_97_23122024.png,1084,1364,3,125.01267976756014,136.0,49.33249211359277,4,246,75.0,81.84025778857496,38.611866884099925,0,255,"(np.int64(167), np.int64(150), np.int64(127))",39.85652411509452,Orange,warm,Mango,4786.0,97.0,2024-12-23,4883.0
Mango_4850_80_13022024(1).png,1136,1420,3,125.50372197976591,134.0,41.50187063973351,3,255,68.0,72.94370040666534,45.708041715647546,0,255,"(np.int64(175), np.int64(164), np.int64(147))",35.70459730212259,Orange,warm,Mango,4850.0,80.0,2024-02-13,4930.0
Mango_4950_91_01032024(1).png,1060,1376,3,101.99530015906099,124.0,52.29944751512545,18,222,58.0,57.87436032799474,26.296448713079815,0,224,"(np.int64(35), np.int64(28), np.int64(34))",31.164847520842475,Magenta,warm,Mango,4950.0,91.0,2024-03-01,5041.0
Mango_5846_177_24102024(1).png,1156,1366,3,77.10838986356751,73.0,36.731522861465805,9,211,58.0,59.54252433037637,28.55281105516992,0,255,"(np.int64(35), np.int64(40), np.int64(39))",33.02490792200094,Black,warm,Mango,5846.0,177.0,2024-10-24,6023.0
Mango_6314_43_21032024(1).png,1134,1416,3,111.9423270459052,139.0,71.29956752978907,1,234,72.0,84.74637738020506,51.46938677993898,0,255,"(np.int64(25), np.int64(15), np.int64(20))",32.02471875965285,Pink,warm,Mango,6314.0,43.0,2024-03-21,6357.0
Mango_6649_174_23042024(1).png,1136,1418,3,193.11531503903535,220.0,60.53493682913935,22,255,21.0,34.8381635014601,33.572422957067815,0,240,"(np.int64(237), np.int64(242), np.int64(239))",40.58377947515843,White,warm,Mango,6649.0,174.0,2024-04-23,6823.0
Mango_6686_79_26112024.png,1088,1408,3,134.08253715637534,127.0,57.207194760276465,30,252,65.0,60.91032727899398,38.72655457892268,0,133,"(np.int64(207), np.int64(205), np.int64(196))",27.871720421122998,White,warm,Mango,6686.0,79.0,2024-11-26,6765.0
Mango_6717_109_05072024.png,1086,1404,3,100.0554322561689,108.0,62.277540370830145,0,227,89.0,111.70760140718704,53.975953537129435,0,255,"(np.int64(31), np.int64(18), np.int64(9))",24.45964699647941,Orange,warm,Mango,6717.0,109.0,2024-07-05,6826.0
Mango_7200_89_20032024(1).png,1062,1374,3,139.86677042300238,146.0,50.172228204960064,6,252,107.0,112.0994998588256,49.216646940971856,0,255,"(np.int64(172), np.int64(131), np.int64(93))",30.250728487350496,Orange,warm,Mango,7200.0,89.0,2024-03-20,7289.0
Mango_7369_76_02042024(1).png,1136,1418,3,109.40115020163293,86.0,75.15704636192837,4,255,33.0,57.88703837978506,60.99367282938745,0,255,"(np.int64(40), np.int64(28), np.int64(21))",33.958697530741574,Orange,warm,Mango,7369.0,76.0,2024-04-02,7445.0
Mango_7379_82_18052024(1).png,1090,1406,3,145.4434435642789,166.0,64.93963990100032,10,222,25.0,41.195285604290916,39.43107303911994,0,255,"(np.int64(206), np.int64(205), np.int64(198))",45.37858718206376,White,warm,Mango,7379.0,82.0,2024-05-18,7461.0
Mango_7390_94_11082024.png,1086,1404,3,95.37709149863846,93.0,30.114662721773186,9,199,19.0,27.36196108986164,34.01326407948371,0,184,"(np.int64(108), np.int64(108), np.int64(109))",34.502841132675385,Gray,warm,Mango,7390.0,94.0,2024-08-11,7484.0
Mango_9614_84_14022024(1).png,1066,1374,3,138.803837551308,156.0,66.9531897908876,0,255,65.0,79.62487403426267,61.46821919475234,0,255,"(np.int64(177), np.int64(164), np.int64(136))",30.827400312968535,Orange,warm,Mango,9614.0,84.0,2024-02-14,9698.0
Stradivarius_10500_23_17022024(1).png,1036,1302,3,120.18483443944274,135.0,43.43005397991954,0,239,103.0,101.27910802507577,27.741819462517434,0,255,"(np.int64(166), np.int64(139), np.int64(100))",46.10785901108482,Orange,warm,Stradivarius,10500.0,23.0,2024-02-17,10523.0
Stradivarius_10900_47_06012024(1).png,1036,1304,3,106.74599391240496,93.0,65.73758395346174,0,254,36.0,56.17824795106237,51.52873505151634,0,255,"(np.int64(74), np.int64(70), np.int64(64))",27.48788994954639,Gray,warm,Stradivarius,10900.0,47.0,2024-01-06,10947.0
Stradivarius_11800_34_28022024(1).png,1034,1302,3,116.84568748570122,118.0,62.73275158533971,0,255,46.0,51.61780863839889,40.04630493072669,0,255,"(np.int64(73), np.int64(70), np.int64(61))",23.4829914994637,Yellow,warm,Stradivarius,11800.0,34.0,2024-02-28,11834.0
Stradivarius_18700_43_18032024(1).png,1032,1302,3,126.02041432977292,128.0,63.35175046273706,0,255,31.0,49.369694358113335,49.92906382800151,0,255,"(np.int64(166), np.int64(164), np.int64(155))",29.928613105657366,Gray,warm,Stradivarius,18700.0,43.0,2024-03-18,18743.0
Stradivarius_3880_14_12032024(1).png,1040,1344,3,198.0970166552198,223.0,50.34527077838515,0,253,21.0,32.06436941964286,26.70534591493921,0,255,"(np.int64(235), np.int64(231), np.int64(220))",51.82370364010988,White,warm,Stradivarius,3880.0,14.0,2024-03-12,3894.0
Stradivarius_3906_22_29012024(1).png,1042,1346,3,158.69087621530204,182.0,74.93546787681737,0,255,67.0,69.4706195651864,59.11901667175656,0,255,"(np.int64(232), np.int64(231), np.int64(236))",33.557737007070074,White,warm,Stradivarius,3906.0,22.0,2024-01-29,3928.0
Stradivarius_4495_21_18012024(1).png,1314,932,3,196.2554897407255,221.0,54.6887244104214,5,253,1.0,3.2490740196366628,7.623640120998428,0,136,"(np.int64(222), np.int64(222), np.int64(222))",71.07217747467027,White,warm,Stradivarius,4495.0,21.0,2024-01-18,4516.0
Stradivarius_4615_24_06022024(1).png,1040,1346,3,175.57782389415934,216.0,67.89347821450366,0,242,26.0,37.5176505886387,27.995322057933645,0,255,"(np.int64(223), np.int64(218), np.int64(202))",63.794576523031196,White,warm,Stradivarius,4615.0,24.0,2024-02-06,4639.0
Stradivarius_5030_14_28012024(1).png,1038,1344,3,130.87999400747776,114.0,77.23374817261379,0,253,57.0,65.42302691187265,53.18911959548326,0,255,"(np.int64(228), np.int64(225), np.int64(221))",31.59306473070924,White,warm,Stradivarius,5030.0,14.0,2024-01-28,5044.0
Stradivarius_5156_9_19032024(1).png,1036,1342,3,70.29169567694157,37.0,70.56815075246072,3,255,2.0,4.698745317597776,5.9291882957084034,0,128,"(np.int64(29), np.int64(29), np.int64(29))",65.0359056096761,Black,warm,Stradivarius,5156.0,9.0,2024-03-19,5165.0
Stradivarius_5183_38_13032024(1).png,1042,1344,3,137.3798127456357,137.0,54.875950930949166,0,254,34.0,45.72838405995795,38.260013893668365,0,255,"(np.int64(176), np.int64(172), np.int64(132))",23.70048727264418,Yellow,warm,Stradivarius,5183.0,38.0,2024-03-13,5221.0
Stradivarius_5764_39_08012024(1).png,1038,1304,3,75.580092231403,75.0,37.11857876774099,0,235,32.0,43.867868393678265,35.11739141274525,0,255,"(np.int64(84), np.int64(80), np.int64(76))",29.219416764187855,Gray,warm,Stradivarius,5764.0,39.0,2024-01-08,5803.0
Stradivarius_5893_22_02022024.png,1016,1316,3,132.64779784840724,107.0,62.72558811179933,3,255,134.0,123.43159224445348,93.10796555858258,0,255,"(np.int64(186), np.int64(62), np.int64(27))",45.32532668788742,Red,warm,Stradivarius,5893.0,22.0,2024-02-02,5915.0
Stradivarius_6752_23_19022024(1).png,1042,1342,3,128.87074252483617,132.0,58.12758650053266,0,245,59.0,71.65127534747748,57.76047755765357,0,255,"(np.int64(145), np.int64(156), np.int64(167))",31.4683444367847,Gray,warm,Stradivarius,6752.0,23.0,2024-02-19,6775.0
Stradivarius_7347_52_02032024(1).png,1040,1344,3,169.3014873798077,174.0,25.87840392678371,5,241,15.0,22.164405906593405,14.742026871710932,0,255,"(np.int64(181), np.int64(182), np.int64(170))",41.99054201007326,Gray,warm,Stradivarius,7347.0,52.0,2024-03-02,7399.0
Stradivarius_7749_54_07022024(1).png,1036,1306,3,120.8806532960438,120.0,51.2562692926095,0,255,46.0,63.56281078715995,56.54149045329287,0,255,"(np.int64(149), np.int64(144), np.int64(134))",29.503272688571307,Gray,warm,Stradivarius,7749.0,54.0,2024-02-07,7803.0
Stradivarius_9832_24_17012024(1).png,1036,1344,3,134.7819179191947,170.0,56.13520366918188,5,253,35.0,38.41335436201508,14.457950282538642,0,243,"(np.int64(193), np.int64(168), np.int64(181))",56.042155037690755,Gray,warm,Stradivarius,9832.0,24.0,2024-01-17,9856.0
Victoriassecret40900_141_26012024.png,1420,1420,3,140.91143820670501,169.0,64.13878143190227,0,255,72.0,94.96733733386233,52.35351907971258,0,255,"(np.int64(230), np.int64(174), np.int64(199))",46.767506447133506,Pink,warm,,,,,
Victoriassecret_10100_33_23042024.png,1416,1342,3,123.95752923791963,132.0,67.1176319258819,3,255,92.0,101.12559675667484,45.21335852130622,0,255,"(np.int64(51), np.int64(37), np.int64(28))",31.20663778659055,Orange,warm,Victoriassecret,10100.0,33.0,2024-04-23,10133.0
Victoriassecret_10100_51_14012024.png,1136,1422,3,178.9791357144272,191.0,64.45130359577878,0,255,8.0,43.40514995740972,63.3227283307591,0,255,"(np.int64(239), np.int64(239), np.int64(238))",46.63301539192964,White,warm,Victoriassecret,10100.0,51.0,2024-01-14,10151.0
Victoriassecret_10300_35_07062024.png,1328,1344,3,121.17076677244692,127.0,40.6826540174388,2,253,101.0,95.20774728377796,27.660250657461955,0,255,"(np.int64(107), np.int64(136), np.int64(186))",29.87295162794033,Blue,cool,Victoriassecret,10300.0,35.0,2024-06-07,10335.0
Victoriassecret_10300_44_14052024.png,1418,1132,3,155.84044927160636,157.0,58.41451680158213,4,255,91.0,93.52805985138079,68.43481639778857,0,255,"(np.int64(98), np.int64(84), np.int64(70))",31.862362756482774,Orange,warm,Victoriassecret,10300.0,44.0,2024-05-14,10344.0
Victoriassecret_10300_50_25092024.png,1340,1062,3,172.40815484723277,175.0,50.75625596079503,0,254,23.0,30.44063299322596,33.39499584187727,0,255,"(np.int64(224), np.int64(221), np.int64(225))",36.69568822553897,White,warm,Victoriassecret,10300.0,50.0,2024-09-25,10350.0
Victoriassecret_10400_51_11062024.png,1334,1132,3,112.82928677004254,110.0,75.98495767258254,0,255,37.0,59.121498879535494,50.47330747776534,0,255,"(np.int64(27), np.int64(21), np.int64(19))",28.67806379495764,Orange,warm,Victoriassecret,10400.0,51.0,2024-06-11,10451.0
Victoriassecret_10700_34_27092024.png,1140,1342,3,196.54839333803957,231.0,61.621992909713136,0,255,13.0,39.23711336836876,46.14980123338981,0,255,"(np.int64(230), np.int64(237), np.int64(239))",64.65879676837399,White,warm,Victoriassecret,10700.0,34.0,2024-09-27,10734.0
Victoriassecret_10800_65_21052024.png,1276,1294,3,86.69135762840794,76.0,51.4366706146917,0,255,135.0,132.3561076441546,53.80454623152529,0,255,"(np.int64(39), np.int64(36), np.int64(18))",33.26093908223632,Yellow,warm,Victoriassecret,10800.0,65.0,2024-05-21,10865.0
Victoriassecret_10900_109_31072024.png,1416,1412,3,164.7857168579248,182.0,45.429720062655264,0,255,54.0,65.91710930122757,34.118579561172645,0,255,"(np.int64(212), np.int64(183), np.int64(171))",40.74578671916262,Orange,warm,Victoriassecret,10900.0,109.0,2024-07-31,11009.0
Victoriassecret_111000_122_29102024.png,1332,1136,3,104.82366411305672,113.0,62.12941771084309,0,255,91.0,121.1570364378463,76.59344750844369,0,255,"(np.int64(61), np.int64(10), np.int64(7))",29.23533128198621,Red,warm,Victoriassecret,111000.0,122.0,2024-10-29,111122.0
Victoriassecret_11100_44_19042024.png,1338,1146,3,107.57258039270928,84.0,71.204492021923,1,255,83.0,75.10309727472172,37.99582821454091,0,255,"(np.int64(68), np.int64(76), np.int64(50))",31.38015636372174,Green,warm,Victoriassecret,11100.0,44.0,2024-04-19,11144.0
Victoriassecret_11400_41_27062024.png,1370,1058,3,111.15991748651221,131.0,42.43441089712169,5,251,126.0,132.2084817794213,63.66868053853439,0,255,"(np.int64(177), np.int64(129), np.int64(159))",35.59373835773322,Pink,warm,Victoriassecret,11400.0,41.0,2024-06-27,11441.0
Victoriassecret_11700_50_09062024.png,1334,1136,3,181.6536903203328,219.0,72.41297348243988,2,255,25.0,37.330202636357875,30.74014668917572,0,255,"(np.int64(225), np.int64(236), np.int64(242))",42.75272135059231,White,warm,Victoriassecret,11700.0,50.0,2024-06-09,11750.0
Victoriassecret_120000_103_10122024.png,1064,1338,3,106.75014680760196,98.0,60.34808869756252,1,255,55.0,66.08458365645055,46.95624276313282,0,255,"(np.int64(44), np.int64(37), np.int64(27))",28.238688087932832,Orange,warm,Victoriassecret,120000.0,103.0,2024-12-10,120103.0
Victoriassecret_12000_34_28082024.png,1420,1066,3,205.23576883439475,226.0,43.40606594564854,1,255,21.0,38.72068546362603,38.47685581223532,0,255,"(np.int64(243), np.int64(235), np.int64(224))",51.39001929022541,White,warm,Victoriassecret,12000.0,34.0,2024-08-28,12034.0
Victoriassecret_12300_67_24042024.png,1332,1140,3,150.01149373057268,192.0,79.08715193727022,1,255,44.0,52.70334874348032,34.448734193083055,0,255,"(np.int64(216), np.int64(228), np.int64(233))",35.24109635951741,White,warm,Victoriassecret,12300.0,67.0,2024-04-24,12367.0
Victoriassecret_12400_53_13082024.png,1336,1140,3,115.94920750604055,113.0,74.24263177993032,0,255,137.0,137.02409260426515,81.38130797521852,0,255,"(np.int64(44), np.int64(13), np.int64(10))",25.15075112932031,Red,warm,Victoriassecret,12400.0,53.0,2024-08-13,12453.0
Victoriassecret_12400_62_05062024.png,1334,1058,3,149.95248878396342,150.0,54.65636382098718,0,255,86.0,70.47413651397363,56.27403786536255,0,255,"(np.int64(207), np.int64(204), np.int64(202))",39.39585027901928,White,warm,Victoriassecret,12400.0,62.0,2024-06-05,12462.0
Victoriassecret_12600_71_08082024.png,1412,1420,3,120.21874875314208,114.0,55.586725309566674,1,255,133.0,122.29112835654152,60.92045528374043,0,255,"(np.int64(127), np.int64(77), np.int64(51))",29.056128556038786,Orange,warm,Victoriassecret,12600.0,71.0,2024-08-08,12671.0
Victoriassecret_12700_33_20032024.png,1408,1132,3,146.69371888050114,116.0,83.23082153154472,0,254,21.0,32.93371609480405,41.263622861125604,0,255,"(np.int64(241), np.int64(241), np.int64(241))",40.58591240362993,White,warm,Victoriassecret,12700.0,33.0,2024-03-20,12733.0
